Target name,FC,Pvalue,Significance,GeneName,GeneName2,Color
CGRRF1,0.057282042,0.503723449,0.297807832,,,#808080
SFRP5,0.04875191,0.503745828,0.297788537,,,#808080
MRFAP1,0.064689854,0.503921077,0.297637477,,,#808080
FHAD1,0.059937363,0.504354502,0.297264098,,,#808080
STK17A,-0.090771309,0.504370019,0.297250737,,,#808080
CADPS2,-0.046629534,0.504519748,0.29712183,,,#808080
TSSC4,-0.047375996,0.50475351,0.296920652,,,#808080
SLCO2B1,-0.08713182,0.504900154,0.296794497,,,#808080
GEMIN6,-0.063506492,0.504917482,0.296779592,,,#808080
DPP7,0.060728443,0.5049854,0.296721178,,,#808080
ST3GAL1,0.044944996,0.505009006,0.296700877,,,#808080
BEST4,0.073787119,0.505280551,0.296467418,,,#808080
SIGLEC16,0.058224263,0.505601686,0.296191486,,,#808080
CISD2,-0.051073197,0.505604323,0.296189221,,,#808080
NF2,0.072854266,0.506042795,0.295812755,,,#808080
RALB,0.056523338,0.506052201,0.295804682,,,#808080
C10orf120,-0.071650582,0.506529624,0.29539515,,,#808080
SHLD1,-0.101678029,0.50681163,0.295153428,,,#808080
PPHLN1,-0.07642733,0.506819917,0.295146327,,,#808080
ZDHHC14,0.07556982,0.506942884,0.295040969,,,#808080
PDCD10,-0.051352307,0.506990928,0.294999812,,,#808080
ZFP82,-0.096892058,0.507268453,0.294762145,,,#808080
SLC17A9,-0.113963829,0.507328647,0.294710614,,,#808080
SNW1,-0.057543732,0.507336036,0.294704289,,,#808080
ARC,0.078629899,0.507576517,0.294498479,,,#808080
RASA4,-0.071122061,0.507701609,0.29439146,,,#808080
NDST1,0.065031308,0.507780456,0.294324018,,,#808080
USP14,0.063367657,0.507863691,0.294252836,,,#808080
CDC40,-0.071290166,0.508532683,0.29368113,,,#808080
AJAP1,0.063980398,0.508896205,0.293370788,,,#808080
GABARAPL2,-0.054581648,0.509094606,0.293201504,,,#808080
NSUN6,-0.079751354,0.509249259,0.293069594,,,#808080
H3Y1,0.067080209,0.509469649,0.292881683,,,#808080
TSPAN1,-0.076624216,0.509487609,0.292866374,,,#808080
RAB21,-0.055701325,0.509554518,0.292809343,,,#808080
LCE3B,-0.046580252,0.509768734,0.292626805,,,#808080
DBI,0.050049681,0.51002216,0.292410954,,,#808080
TAF2,-0.044110598,0.510025712,0.29240793,,,#808080
BRD4,-0.05679421,0.510179684,0.292276839,,,#808080
ZNF679,-0.081330529,0.510265165,0.292204079,,,#808080
LILRA6,0.055812815,0.510279194,0.29219214,,,#808080
IRS2,0.081029716,0.510750986,0.291790786,,,#808080
PDCD6,0.061388286,0.510776608,0.291769001,,,#808080
JCHAIN,0.062106498,0.510870676,0.291689025,,,#808080
PKHD1,0.051041264,0.511204993,0.291404913,,,#808080
H3C8,0.037843836,0.511339467,0.291290686,,,#808080
UGDH,-0.053342996,0.511466225,0.29118304,,,#808080
CAMK2D,0.056832578,0.511538519,0.291121658,,,#808080
NSL1,-0.095303062,0.511677538,0.291003648,,,#808080
C2orf76,0.048034851,0.511807671,0.290893209,,,#808080
NUP62CL,0.047344486,0.511841515,0.290864492,,,#808080
ENPEP,-0.065824961,0.51221747,0.290545614,,,#808080
MORF4L1,-0.105458642,0.512723971,0.290116378,,,#808080
SLC12A4,0.056560064,0.512976467,0.289902558,,,#808080
OR52J3,-0.084287339,0.513186657,0.289724644,,,#808080
CYBRD1,-0.076313144,0.513309293,0.289620873,,,#808080
CFL1,-0.114296479,0.513310324,0.289620001,,,#808080
NFIB,-0.078109032,0.513323083,0.289609206,,,#808080
ECPAS,-0.118049796,0.513324664,0.289607869,,,#808080
NDUFB4,-0.09060794,0.513471245,0.289483873,,,#808080
FOXP4,-0.082416775,0.513598134,0.289376563,,,#808080
TFIP11,-0.06463279,0.513641981,0.289339487,,,#808080
TAF8,-0.063638421,0.513671502,0.289314528,,,#808080
AURKAIP1,0.084726762,0.513826181,0.289183771,,,#808080
GRB14,0.066956988,0.514101485,0.288951141,,,#808080
PGGHG,0.086686162,0.514233813,0.28883937,,,#808080
ABCB1,-0.063615868,0.514341246,0.288748647,,,#808080
OR2T12,-0.044502156,0.514817201,0.288346951,,,#808080
SIRPD,-0.070193382,0.515035306,0.288162999,,,#808080
MTHFS,-0.089039083,0.515496521,0.287774261,,,#808080
IL13RA2,-0.075665735,0.515724315,0.287582392,,,#808080
ELOB,-0.062751176,0.51577918,0.287536192,,,#808080
SMDT1,0.054535455,0.516178951,0.287199709,,,#808080
SPATA31D1,-0.054944108,0.516432176,0.286986707,,,#808080
DHCR7,-0.115888057,0.51651536,0.286916759,,,#808080
GSTA1,-0.093138577,0.516562313,0.286877282,,,#808080
HGS,-0.054191177,0.516684201,0.286774818,,,#808080
B3GNT7,-0.123353405,0.51674694,0.286722086,,,#808080
MPZL3,0.068933977,0.517152072,0.286381731,,,#808080
NDUFAF1,0.045373002,0.517329318,0.286232909,,,#808080
LONRF2,0.051076623,0.517440855,0.286139284,,,#808080
CD59,-0.070085704,0.517551062,0.286046796,,,#808080
WWOX,0.056488742,0.517783369,0.285851903,,,#808080
SLC11A1,-0.14888657,0.517954021,0.285708791,,,#808080
CDC42EP4,0.068038093,0.518328108,0.285395239,,,#808080
HSD17B10,0.100132352,0.518968613,0.284858907,,,#808080
ZNF624,0.057827107,0.519036234,0.284802323,,,#808080
CAPRIN2,-0.105913891,0.519157282,0.28470105,,,#808080
DMD,-0.074732057,0.519175022,0.28468621,,,#808080
EIF3F,0.055337719,0.519176379,0.284685075,,,#808080
DBNDD2,-0.081979001,0.519467933,0.284441257,,,#808080
GPR158,-0.041221308,0.519470175,0.284439382,,,#808080
FNDC3A,0.054305063,0.519549169,0.284373346,,,#808080
ANGPTL8,0.129969108,0.51960827,0.284323946,,,#808080
ISCU,-0.047047128,0.520222462,0.2838109,,,#808080
CXCL12,0.056074963,0.520282735,0.283760585,,,#808080
ABHD16A,-0.064901308,0.520324677,0.283725576,,,#808080
NEK6,-0.085262765,0.520336096,0.283716046,,,#808080
FAM107A,-0.079720819,0.52039242,0.283669038,,,#808080
MCTS1,-0.070538646,0.520414351,0.283650735,,,#808080
MARK3,-0.068583545,0.520429115,0.283638415,,,#808080
POFUT2,-0.061306462,0.520521479,0.283561345,,,#808080
RPL7L1,0.0834573,0.521236888,0.282964857,,,#808080
NR4A1,-0.167432594,0.521454452,0.28278362,,,#808080
C11orf49,-0.111864568,0.521720243,0.282562312,,,#808080
LPP,0.066337575,0.521943961,0.282376123,,,#808080
BPI,0.060264269,0.522360089,0.282030013,,,#808080
OR4K2,-0.065885285,0.522414464,0.281984808,,,#808080
PREB,-0.042832842,0.522761752,0.281696195,,,#808080
POLR2J2,-0.077049937,0.522837497,0.281633274,,,#808080
PTCD3,0.067247324,0.522896668,0.281584125,,,#808080
ZNF140,-0.061833279,0.523038111,0.281466666,,,#808080
AADACL4,-0.048837944,0.523119133,0.281399395,,,#808080
CNRIP1,-0.073390088,0.523614632,0.280988226,,,#808080
CHST4,-0.222868678,0.523775664,0.280854684,,,#808080
TSPO2,-0.069137591,0.523883437,0.280765332,,,#808080
KIAA2013,0.065500388,0.524026952,0.280646376,,,#808080
LAT,0.062404377,0.52405006,0.280627225,,,#808080
BAGE5,0.070410531,0.524075798,0.280605895,,,#808080
OSMR,0.068280846,0.524501626,0.280253161,,,#808080
TEX44,0.078353492,0.524606028,0.280166723,,,#808080
DIAPH2,0.052522352,0.524711308,0.280079577,,,#808080
TLR2,0.083633906,0.524956242,0.279876896,,,#808080
OR52E6,-0.062138814,0.525177871,0.279693581,,,#808080
LACTB2,-0.045921128,0.525459066,0.27946111,,,#808080
EEA1,-0.059782855,0.525806989,0.279173646,,,#808080
PUM2,-0.0545226,0.526035275,0.278985132,,,#808080
PTPRK,-0.095744278,0.52670578,0.278431915,,,#808080
TMEM165,-0.076590133,0.52675735,0.278389396,,,#808080
NADSYN1,0.071230056,0.526823963,0.278334479,,,#808080
CRYBG3,-0.040998839,0.526993932,0.278194386,,,#808080
ELF3,-0.148592157,0.527189579,0.278033183,,,#808080
KCNH3,0.072747199,0.527314941,0.277929923,,,#808080
SPG7,0.03705351,0.52735878,0.277893819,,,#808080
NGRN,0.050453379,0.527598459,0.277696481,,,#808080
CCT6A,-0.064673155,0.527917374,0.277434045,,,#808080
EMCN,0.093704167,0.528119898,0.277267469,,,#808080
VPS29,-0.062407031,0.528203644,0.277198607,,,#808080
CPE,-0.075268993,0.528224866,0.277181158,,,#808080
EGR3,-0.09838048,0.528293891,0.277124411,,,#808080
SPIDR,-0.077168166,0.528508148,0.276948313,,,#808080
DCTN6,-0.082818216,0.528924841,0.276606036,,,#808080
EPC1,0.056224,0.5290184,0.276529222,,,#808080
PRDX2,-0.062177366,0.529327135,0.276275842,,,#808080
CDKL1,0.069026517,0.529814543,0.275876125,,,#808080
IPCEF1,-0.092396696,0.529869939,0.275830719,,,#808080
MRPL2,-0.058829229,0.529943829,0.27577016,,,#808080
DUSP14,-0.045193393,0.530052659,0.275680983,,,#808080
SNX3,0.078067981,0.530073126,0.275664214,,,#808080
EDNRA,-0.08709806,0.530576751,0.275251784,,,#808080
DNPEP,-0.0913031,0.530616845,0.275218967,,,#808080
SIMC1,0.054232272,0.53087431,0.275008291,,,#808080
PRRG2,0.052249865,0.531085943,0.274835194,,,#808080
RASSF3,0.055086244,0.531167588,0.274768434,,,#808080
RPS2,-0.05962035,0.531509115,0.274489284,,,#808080
CD99,0.065223873,0.532001098,0.274087472,,,#808080
MTCH2,-0.096964687,0.532271053,0.273867152,,,#808080
FAM8A1,0.050914904,0.532675165,0.273537551,,,#808080
KIR3DL1,-0.147397202,0.532732997,0.273490403,,,#808080
RHPN2,-0.052735134,0.533059901,0.273223986,,,#808080
NCBP2,-0.062997916,0.533238484,0.273078515,,,#808080
IL10RA,-0.053914823,0.533291029,0.273035722,,,#808080
GJD4,0.052587624,0.533304606,0.273024665,,,#808080
KIAA1614,-0.045745701,0.533305826,0.273023672,,,#808080
TMED2,-0.075176371,0.533330653,0.273003455,,,#808080
NBPF19,-0.128085479,0.533463521,0.272895273,,,#808080
ZNF207,0.059479012,0.533464226,0.272894699,,,#808080
PMEPA1,0.062416765,0.533472282,0.272888141,,,#808080
DENND1A,-0.090940172,0.533811065,0.272612428,,,#808080
IL6,-0.070884308,0.533836893,0.272591416,,,#808080
ASNS,-0.088116319,0.533992573,0.272464783,,,#808080
CCDC47,-0.093657697,0.534000924,0.272457992,,,#808080
MCTP1,0.102920779,0.534244952,0.272259573,,,#808080
PSEN1,0.070233325,0.53455932,0.272004094,,,#808080
PLD1,-0.05113472,0.534647393,0.271932546,,,#808080
SIAH1,0.058286876,0.534679461,0.271906499,,,#808080
IDE,-0.064689588,0.534689313,0.271898496,,,#808080
USP15,0.083269286,0.534700015,0.271889804,,,#808080
CHRNA5,-0.0583649,0.534730233,0.271865261,,,#808080
MAF,0.053850694,0.534790328,0.271816456,,,#808080
PTH2,0.05902271,0.534887331,0.271737689,,,#808080
GMEB1,-0.067055253,0.535101863,0.271563537,,,#808080
ARL2BP,-0.110391296,0.5354082,0.271314982,,,#808080
ZYX,-0.071407719,0.5355656,0.271187326,,,#808080
C9orf47,-0.05408503,0.535594433,0.271163946,,,#808080
NDUFA9,-0.051678662,0.53571521,0.271066023,,,#808080
NAA10,-0.089530763,0.536102047,0.270752535,,,#808080
PMM1,0.051931929,0.536223308,0.270654312,,,#808080
ING5,0.062110295,0.536447075,0.270473118,,,#808080
PEBP4,0.036844635,0.536472095,0.270452863,,,#808080
KRTAP10-12,-0.062257292,0.536700771,0.270267781,,,#808080
LTO1,-0.058127213,0.536756902,0.270222363,,,#808080
FAS,-0.051472744,0.536772275,0.270209924,,,#808080
ANKRD30BL,0.094520181,0.536831775,0.270161786,,,#808080
GUCY1A2,-0.053339403,0.536981434,0.27004073,,,#808080
PER2,-0.080300768,0.537086078,0.269956105,,,#808080
UNC5CL,0.068492832,0.537111036,0.269935924,,,#808080
DUX4,-0.061198122,0.537147639,0.269906329,,,#808080
KHK,0.041422525,0.537186519,0.269874894,,,#808080
RRNAD1,-0.057677191,0.537268894,0.269808303,,,#808080
TUSC2,-0.040362954,0.537280629,0.269798817,,,#808080
NR1H3,0.063737509,0.537607258,0.269534877,,,#808080
CEL,0.055170694,0.537613566,0.269529781,,,#808080
GJC3,0.059046214,0.538189865,0.269064485,,,#808080
NMRAL1,-0.069050446,0.538338982,0.268944171,,,#808080
CCDC124,0.087542482,0.538358916,0.26892809,,,#808080
NETO2,0.047427048,0.538447894,0.268856318,,,#808080
EIF2AK1,-0.037531307,0.538520489,0.268797769,,,#808080
AK3,-0.053804682,0.538636724,0.26870404,,,#808080
CYP20A1,0.045258792,0.53872225,0.268635087,,,#808080
ABCA1,-0.086343215,0.53872809,0.268630379,,,#808080
ZNF609,-0.06371067,0.538889642,0.268500164,,,#808080
RIOK2,0.071866353,0.539110854,0.268321924,,,#808080
GFPT1,0.054675202,0.53927083,0.268193071,,,#808080
SPDYE2,-0.061739394,0.539275601,0.268189228,,,#808080
OVOL1,0.047722291,0.539305263,0.268165341,,,#808080
BTG4,0.041962423,0.539364104,0.26811796,,,#808080
MTHFD1,0.094863132,0.539743685,0.267812431,,,#808080
OTUD6B,-0.04199205,0.539824269,0.267747595,,,#808080
FOXL3,-0.05183156,0.539902716,0.267684488,,,#808080
GPATCH2,0.031118651,0.540001896,0.267604715,,,#808080
H2BC4,-0.084635272,0.540006032,0.267601389,,,#808080
GABRB3,-0.100245309,0.540418089,0.267270123,,,#808080
ZKSCAN1,-0.139113754,0.540487403,0.267214424,,,#808080
PDCD5,0.075061533,0.540786361,0.26697427,,,#808080
SERPINF1,-0.049190749,0.540896759,0.266885621,,,#808080
GOLGA6L9,-0.081221606,0.541062627,0.266752463,,,#808080
SHROOM3,-0.069077682,0.541204493,0.266638607,,,#808080
GLOD4,-0.05950113,0.541416446,0.266468557,,,#808080
WHRN,0.05014329,0.54150697,0.266395949,,,#808080
RHBDD3,0.048950307,0.541512627,0.266391412,,,#808080
LEAP2,-0.073619175,0.541730894,0.266216396,,,#808080
CCT5,0.035949722,0.541756209,0.266196103,,,#808080
CAD,-0.04299363,0.541785455,0.266172658,,,#808080
OR5K2,-0.082579549,0.541979408,0.266017213,,,#808080
NMS,0.040561927,0.542003543,0.265997874,,,#808080
THEMIS2,-0.069090294,0.542126078,0.265899701,,,#808080
DNAJC7,0.030626576,0.542296375,0.265763299,,,#808080
PRPSAP2,-0.052561204,0.542466955,0.265626712,,,#808080
TLCD3A,0.063049,0.542670856,0.265463502,,,#808080
PLAUR,-0.05687147,0.542696355,0.265443095,,,#808080
MAP7,0.056840922,0.542809597,0.265352483,,,#808080
TMSB4X,0.043722684,0.543146924,0.265082676,,,#808080
NSD3,0.058110706,0.543595695,0.264723991,,,#808080
GIP,0.072435528,0.543762404,0.264590823,,,#808080
KPNA5,-0.080454089,0.543833506,0.264534039,,,#808080
PDCL2,-0.084125701,0.543864244,0.264509493,,,#808080
LYSMD4,-0.060248305,0.54416567,0.26426886,,,#808080
ANK1,-0.09955006,0.544236758,0.264212129,,,#808080
ADPRS,0.044005167,0.544291862,0.264168159,,,#808080
RNF181,-0.074152844,0.544787164,0.263773134,,,#808080
SGK1,0.068078635,0.545073217,0.263545157,,,#808080
DENND11,0.0476793,0.545101432,0.263522677,,,#808080
CYP2W1,-0.093859343,0.545155083,0.263479934,,,#808080
PGA3,-0.08118741,0.545356154,0.263319782,,,#808080
INSR,-0.091779786,0.545623977,0.263106553,,,#808080
HCK,0.064820224,0.546319626,0.262553198,,,#808080
SLC35B2,-0.115409162,0.546934299,0.262064841,,,#808080
VPS13D,0.050378409,0.547106807,0.261927882,,,#808080
RNASEH2C,-0.131582596,0.547544185,0.261580829,,,#808080
OPALIN,-0.083462173,0.547594356,0.261541037,,,#808080
EPB42,-0.1049917,0.547711027,0.261448516,,,#808080
ARL6IP4,0.086348681,0.547879194,0.261315192,,,#808080
PRAMEF10,-0.099217912,0.547926458,0.261277728,,,#808080
EZH1,-0.040925018,0.548270031,0.261005493,,,#808080
OR6M1,-0.084548416,0.548466269,0.260850076,,,#808080
PPOX,0.04810189,0.548470644,0.260846612,,,#808080
POLD1,-0.04398644,0.548547158,0.26078603,,,#808080
TRA2B,-0.091235088,0.548548259,0.260785159,,,#808080
TMEM237,-0.063749271,0.548695786,0.260668375,,,#808080
DYNLT3,-0.151123443,0.548864315,0.260535004,,,#808080
GPATCH4,-0.059544454,0.548923381,0.26048827,,,#808080
KLHDC2,0.047093409,0.54902569,0.260407333,,,#808080
RASA2,0.061834316,0.549047525,0.260390062,,,#808080
ALDH7A1,-0.057374862,0.549318275,0.260175953,,,#808080
CYFIP1,-0.061691774,0.549471082,0.260055159,,,#808080
CYP4F12,0.099037862,0.54963551,0.259925217,,,#808080
NABP2,-0.073405293,0.5497584,0.259828126,,,#808080
THEM5,0.047030593,0.549788273,0.259804528,,,#808080
IGFL4,-0.064000483,0.549916624,0.259703152,,,#808080
SAMD13,0.036844765,0.550334283,0.259373432,,,#808080
NAP1L4,-0.038521231,0.550389504,0.259329857,,,#808080
SREBF2,-0.059026583,0.55053521,0.2592149,,,#808080
ITGBL1,-0.046076484,0.551178554,0.258707689,,,#808080
GIPC2,-0.037096769,0.551493358,0.258459713,,,#808080
DARS2,0.034911001,0.551532169,0.258429152,,,#808080
MIER2,-0.089418818,0.551565591,0.258402835,,,#808080
CST9,-0.047024212,0.55184037,0.258186532,,,#808080
COL5A2,-0.064742015,0.551950103,0.258100182,,,#808080
IGHA1,0.129357528,0.552079231,0.257998591,,,#808080
OR5H15,-0.048969779,0.552134811,0.257954871,,,#808080
SOS1,-0.107275858,0.552243797,0.257869154,,,#808080
NDUFA2,0.047869453,0.552249697,0.257864513,,,#808080
GTF3C6,0.051351683,0.552369132,0.257770599,,,#808080
CHIC2,0.074187827,0.552516788,0.257654522,,,#808080
OAF,-0.076083561,0.552699492,0.257510935,,,#808080
SF1,-0.06516893,0.552892311,0.25735945,,,#808080
KIF5C,0.06250177,0.553099244,0.257196936,,,#808080
MYEOV,0.043610127,0.553143444,0.257162231,,,#808080
MAGEC1,-0.14568681,0.553314236,0.257028156,,,#808080
CTDNEP1,-0.060215608,0.553391714,0.256967348,,,#808080
KRTAP10-10,0.042501932,0.553499108,0.256883075,,,#808080
DAB2,0.099246729,0.553759637,0.256678703,,,#808080
ANKRD13C,0.046045018,0.553841788,0.25661428,,,#808080
WASHC2A,-0.050839155,0.554087601,0.256421568,,,#808080
ZNF107,0.050160734,0.554187768,0.256343065,,,#808080
EPHA8,-0.087135862,0.554235732,0.256305479,,,#808080
RAB6B,0.051604834,0.554276672,0.2562734,,,#808080
FUS,0.054006941,0.554301601,0.256253867,,,#808080
LCOR,-0.062294027,0.554422339,0.256159279,,,#808080
JMJD8,-0.061297035,0.554432246,0.256151519,,,#808080
DSP,0.110372087,0.554497982,0.25610003,,,#808080
IRF2BP2,0.064508065,0.554587989,0.25602954,,,#808080
LARS1,0.067835181,0.554823294,0.255845314,,,#808080
DUSP2,0.04885269,0.554838289,0.255833576,,,#808080
FBN1,-0.065273389,0.554904206,0.255781983,,,#808080
GTF2A1,-0.072479321,0.554981356,0.255721606,,,#808080
CRACR2B,0.047024732,0.555050007,0.255667887,,,#808080
SLC12A2,0.061775902,0.555139131,0.255598159,,,#808080
STAB1,0.057536974,0.555151234,0.25558869,,,#808080
FYN,-0.082838254,0.556026545,0.254904475,,,#808080
FIGNL2,0.050452264,0.556099029,0.254847863,,,#808080
AFDN,0.080874875,0.556105117,0.254843109,,,#808080
PRAC1,-0.074549502,0.55634209,0.254658082,,,#808080
PRSS53,0.05562223,0.556362958,0.254641792,,,#808080
HAGH,0.098341792,0.556594623,0.254460993,,,#808080
ZNF284,-0.090809812,0.556963904,0.25417295,,,#808080
HS6ST3,-0.060267137,0.557048111,0.254107294,,,#808080
HPD,0.08399031,0.557343855,0.253876783,,,#808080
MRPL57,-0.042354495,0.557469058,0.253779233,,,#808080
IER3,-0.072589268,0.557692234,0.253605404,,,#808080
ISY1,0.061294767,0.557776708,0.253539625,,,#808080
PC,0.080154221,0.557817067,0.253508203,,,#808080
TRAPPC5,0.046083623,0.557854494,0.253479064,,,#808080
RDH13,-0.056749856,0.558146544,0.25325176,,,#808080
AP1G2,0.04836275,0.558290343,0.253139884,,,#808080
RHOU,-0.087309834,0.558390259,0.253062167,,,#808080
C8A,-0.05918745,0.558544076,0.25294255,,,#808080
RPL23,-0.04924367,0.558579069,0.252915342,,,#808080
TGFBR2,0.056575853,0.558616809,0.252886001,,,#808080
FPR2,-0.074619359,0.558669904,0.252844724,,,#808080
HSP90AB1,0.075635051,0.558729315,0.252798542,,,#808080
PON3,-0.044688259,0.559675076,0.252064033,,,#808080
SPR,-0.074377168,0.559794343,0.251971494,,,#808080
SYVN1,-0.086922499,0.559860342,0.251920295,,,#808080
EMC4,0.052817441,0.559957303,0.251845087,,,#808080
DYNC2I2,0.05595545,0.560557977,0.251379463,,,#808080
PACS1,-0.085585347,0.560749291,0.251231267,,,#808080
PLEKHA1,-0.097341692,0.560787542,0.251201643,,,#808080
LY6G6F,-0.103470635,0.560793338,0.251197154,,,#808080
E2F5,-0.042893269,0.561084861,0.250971449,,,#808080
CLDN3,0.086222572,0.561278384,0.250821683,,,#808080
DPH5,0.056709241,0.56140407,0.250724443,,,#808080
SOHLH1,0.072867697,0.56146703,0.250675741,,,#808080
ARAF,-0.060875267,0.56160964,0.250565446,,,#808080
EIF3E,0.0437948,0.561777994,0.250435277,,,#808080
QARS1,-0.047330855,0.561874329,0.25036081,,,#808080
FLII,0.089179088,0.562032063,0.250238908,,,#808080
NAT8,-0.042992417,0.562154423,0.250144368,,,#808080
RAB5B,-0.055241809,0.562174788,0.250128635,,,#808080
CCNH,-0.067331811,0.562188717,0.250117875,,,#808080
PPP4C,-0.083718814,0.563011948,0.249482388,,,#808080
INHA,0.055337409,0.563084032,0.249426788,,,#808080
SLC39A5,-0.0710973,0.563097932,0.249416068,,,#808080
CD44,-0.076082768,0.563103708,0.249411613,,,#808080
RBCK1,0.043215427,0.56321811,0.249323389,,,#808080
TTLL9,-0.060998878,0.56330364,0.249257442,,,#808080
EFEMP2,0.049677277,0.563355783,0.249217244,,,#808080
PARVA,-0.041659147,0.563373801,0.249203353,,,#808080
ZBTB26,-0.074365639,0.563430137,0.249159927,,,#808080
ATP1A3,-0.055543233,0.563533233,0.249080467,,,#808080
HDGFL2,0.054875912,0.563807512,0.248869142,,,#808080
TAP1,-0.139395282,0.563904898,0.248794133,,,#808080
BEX3,-0.066394436,0.564048398,0.24868363,,,#808080
A4GNT,-0.056257019,0.564243764,0.248533232,,,#808080
CELF1,0.041487854,0.564354996,0.248447626,,,#808080
GSC,0.043316847,0.564677286,0.248199682,,,#808080
CYP24A1,0.029583421,0.564701902,0.24818075,,,#808080
RBPJ,0.04230742,0.564802027,0.248103753,,,#808080
PPBP,0.067171045,0.564978566,0.247968028,,,#808080
PPDPF,-0.049922445,0.565073089,0.247895375,,,#808080
INMT,-0.067520797,0.565408896,0.247637363,,,#808080
ADRA1A,0.046570739,0.565429357,0.247621647,,,#808080
EPN1,-0.035534594,0.565605938,0.24748604,,,#808080
GHITM,-0.059960724,0.565978396,0.247200146,,,#808080
RAB5C,0.064118478,0.566810445,0.246562155,,,#808080
PRR25,-0.055195594,0.566825409,0.24655069,,,#808080
CCN1,0.065726998,0.566890726,0.246500648,,,#808080
MRPS16,-0.038166791,0.566917181,0.246480381,,,#808080
GCNT3,-0.054692711,0.567013302,0.246406753,,,#808080
PIGQ,-0.052191215,0.567017223,0.246403749,,,#808080
CLEC18C,-0.074369031,0.567020367,0.246401341,,,#808080
DTX1,-0.040845763,0.567184977,0.246275281,,,#808080
ATRN,0.046769051,0.567202006,0.246262242,,,#808080
NSUN7,-0.062319534,0.567232468,0.246238918,,,#808080
KDM1A,0.038000365,0.56742172,0.246094044,,,#808080
UBN1,-0.053161978,0.567649714,0.245919577,,,#808080
CYP2D7,-0.0642003,0.567701222,0.245880171,,,#808080
RING1,0.044125403,0.567709285,0.245874002,,,#808080
